window,category,symbol,direction,signal_date,entry_time,exit_time,hold_hours,entry_price,exit_price,tp_price,sl_price,tp_pct,sl_pct,exit_reason,resolution_level,pnl_pct,gross_pnl_pct,fee_drag_pct,leverage,size_multiplier,max_holding_hours,metadata
OOS4_JAN21_BREAKOUT,oos4,ETH/USDT,LONG,2021-01-06T04:59:59.999000+00:00,2021-01-06T05:00:14.999000+00:00,2021-01-06T06:00:00+00:00,1.0,1123.11,1101.77091,1169.1575099999998,1101.77091,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,0.45045280019983225,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 44.61, ""rsi"": 63.18, ""atr_ratio"": 0.907, ""pullback_depth"": 0.105, ""mom_slope"": 3.912489, ""reclaim_strength"": 1.422, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 2, ""size_mult"": 0.450453}"
OOS4_JAN21_BREAKOUT,oos4,DOGE/USDT,SHORT,2021-01-07T10:59:59.999000+00:00,2021-01-07T11:00:14.999000+00:00,2021-01-07T12:59:59.999000+00:00,2.0,0.00996,0.01009944,0.00965124,0.01009944,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.656977236890245,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -1.5e-05, ""rsi"": 44.5, ""atr_ratio"": 0.53, ""sq_count"": 14.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.656977}"
OOS4_JAN21_BREAKOUT,oos4,ALGO/USDT,SHORT,2021-01-07T11:59:59.999000+00:00,2021-01-07T12:00:14.999000+00:00,2021-01-07T13:00:00+00:00,1.0,0.4832,0.48996480000000003,0.4682208,0.48996480000000003,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.7884889947454135,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.00102, ""rsi"": 44.3, ""atr_ratio"": 0.81, ""sq_count"": 11.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.788489}"
OOS4_FEB21_MANIA,oos4,SOL/USDT,LONG,2021-02-04T10:59:59.999000+00:00,2021-02-04T11:00:14.999000+00:00,2021-02-04T15:59:59.999000+00:00,5.0,5.8165,5.7059865,6.0549764999999995,5.7059865,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0992189730590862,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 33.65, ""rsi"": 58.75, ""atr_ratio"": 1.191, ""pullback_depth"": 1.036, ""mom_slope"": 0.022141, ""reclaim_strength"": 0.366, ""size_model"": ""ridge_v1"", ""cluster_side"": 2, ""cluster_total"": 2, ""size_mult"": 1.099219}"
OOS4_FEB21_MANIA,oos4,BNB/USDT,LONG,2021-02-04T10:59:59.999000+00:00,2021-02-04T11:00:14.999000+00:00,2021-02-04T19:59:59.999000+00:00,9.0,53.01,55.183409999999995,55.183409999999995,52.00281,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,1.6652744522222438,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 12.46, ""rsi"": 59.92, ""atr_ratio"": 0.974, ""pullback_depth"": 1.204, ""mom_slope"": 0.093064, ""reclaim_strength"": 1.001, ""size_model"": ""ridge_v1"", ""cluster_side"": 2, ""cluster_total"": 2, ""size_mult"": 1.665274}"
OOS4_FEB21_MANIA,oos4,NEAR/USDT,SHORT,2021-02-04T15:59:59.999000+00:00,2021-02-04T16:00:14.999000+00:00,2021-02-04T17:00:00+00:00,1.0,2.4414,2.4755795999999997,2.3657166,2.4755795999999997,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.7790423679189988,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.005619, ""rsi"": 38.9, ""atr_ratio"": 1.28, ""sq_count"": 8.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.779042}"
OOS4_FEB21_MANIA,oos4,DOGE/USDT,LONG,2021-02-06T04:59:59.999000+00:00,2021-02-06T05:00:14.999000+00:00,2021-02-06T06:00:00+00:00,1.0,0.050973,0.050004512999999993,0.05306289299999999,0.050004512999999993,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,0.77294927237624,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 55.04, ""rsi"": 66.89, ""atr_ratio"": 0.594, ""pullback_depth"": 0.2, ""mom_slope"": 0.000139, ""reclaim_strength"": 2.979, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.772949}"
OOS4_FEB21_MANIA,oos4,XRP/USDT,SHORT,2021-02-06T07:59:59.999000+00:00,2021-02-06T08:00:14.999000+00:00,2021-02-06T09:59:59.999000+00:00,2.0,0.4376,0.4437264,0.4240344,0.4437264,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.7225128238068504,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.000823, ""rsi"": 48.7, ""atr_ratio"": 0.8, ""sq_count"": 14.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.722513}"
OOS4_FEB21_MANIA,oos4,ETH/USDT,SHORT,2021-02-07T02:59:59.999000+00:00,2021-02-07T03:00:14.999000+00:00,2021-02-07T10:59:59.999000+00:00,8.0,1628.41,1651.20774,1577.92929,1651.20774,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.9273248016812392,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -1.049526, ""rsi"": 35.4, ""atr_ratio"": 0.88, ""sq_count"": 9.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.927325}"
OOS4_FEB21_MANIA,oos4,LINK/USDT,SHORT,2021-02-07T03:59:59.999000+00:00,2021-02-07T04:00:14.999000+00:00,2021-02-07T05:00:00+00:00,1.0,24.553,23.791857,23.791857,24.896742,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,1.119497546987178,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.039473, ""rsi"": 37.3, ""atr_ratio"": 0.85, ""sq_count"": 7.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 2, ""size_mult"": 1.119498}"
OOS4_FEB21_MANIA,oos4,ALGO/USDT,LONG,2021-02-07T03:59:59.999000+00:00,2021-02-07T04:00:14.999000+00:00,2021-02-07T05:00:00+00:00,1.0,0.8132,0.7977492,0.8465412,0.7977492,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,0.9509103209372362,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 14.17, ""rsi"": 53.34, ""atr_ratio"": 1.114, ""pullback_depth"": 0.644, ""mom_slope"": 0.00258, ""reclaim_strength"": 0.522, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 2, ""size_mult"": 0.95091}"
OOS4_FEB21_MANIA,oos4,NEAR/USDT,LONG,2021-02-09T03:59:59.999000+00:00,2021-02-09T04:00:14.999000+00:00,2021-02-09T10:59:59.999000+00:00,7.0,3.3825,3.3182324999999997,3.5211824999999997,3.3182324999999997,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,0.6645086238469184,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 26.34, ""rsi"": 54.79, ""atr_ratio"": 0.977, ""pullback_depth"": 0.165, ""mom_slope"": 0.009127, ""reclaim_strength"": 0.366, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.664509}"
OOS4_FEB21_MANIA,oos4,DOGE/USDT,SHORT,2021-02-09T15:59:59.999000+00:00,2021-02-09T16:00:14.999000+00:00,2021-02-09T17:00:00+00:00,1.0,0.072689,0.07043564100000001,0.07043564100000001,0.073706646,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,0.8108603451634026,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.000155, ""rsi"": 37.7, ""atr_ratio"": 0.7, ""sq_count"": 16.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.81086}"
OOS4_FEB21_MANIA,oos4,ETH/USDT,LONG,2021-02-10T01:59:59.999000+00:00,2021-02-10T02:00:14.999000+00:00,2021-02-10T04:59:59.999000+00:00,3.0,1807.45,1773.10845,1881.5554499999998,1773.10845,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0759687984855641,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 10.11, ""rsi"": 64.18, ""atr_ratio"": 0.829, ""pullback_depth"": 0.017, ""mom_slope"": 0.961677, ""reclaim_strength"": 1.592, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 1.075969}"
OOS4_APR21_ALT,oos4,ALGO/USDT,SHORT,2021-04-09T05:59:59.999000+00:00,2021-04-09T06:00:14.999000+00:00,2021-04-09T07:00:00+00:00,1.0,1.3284,1.3469976000000001,1.2872196,1.3469976000000001,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.728431866223732,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.000652, ""rsi"": 44.0, ""atr_ratio"": 0.54, ""sq_count"": 15.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.728432}"
OOS4_APR21_ALT,oos4,SOL/USDT,LONG,2021-04-09T17:59:59.999000+00:00,2021-04-09T18:00:14.999000+00:00,2021-04-09T21:59:59.999000+00:00,4.0,28.6403,28.0961343,29.8145523,28.0961343,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,0.9414184316300651,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 18.69, ""rsi"": 62.87, ""atr_ratio"": 0.77, ""pullback_depth"": 0.156, ""mom_slope"": 0.085337, ""reclaim_strength"": 1.068, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.941418}"
OOS4_APR21_ALT,oos4,AVAX/USDT,LONG,2021-04-10T16:59:59.999000+00:00,2021-04-10T17:00:14.999000+00:00,2021-04-10T18:00:00+00:00,1.0,33.4734,32.837405399999994,34.84580939999999,32.837405399999994,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,1.0576163742174949,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 11.56, ""rsi"": 61.22, ""atr_ratio"": 1.183, ""pullback_depth"": 0.336, ""mom_slope"": 0.061534, ""reclaim_strength"": 1.033, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 1.057616}"
OOS4_APR21_ALT,oos4,ALGO/USDT,SHORT,2021-04-13T12:59:59.999000+00:00,2021-04-13T13:00:14.999000+00:00,2021-04-13T14:00:00+00:00,1.0,1.4568,1.4771952000000002,1.4116392,1.4771952000000002,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.7738026185594582,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.001209, ""rsi"": 43.4, ""atr_ratio"": 0.97, ""sq_count"": 7.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.773803}"
OOS4_APR21_ALT,oos4,NEAR/USDT,SHORT,2021-04-14T16:59:59.999000+00:00,2021-04-14T17:00:14.999000+00:00,2021-04-14T22:59:59.999000+00:00,6.0,6.3619,6.4509666,6.1646811,6.4509666,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.8131069642387762,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.005912, ""rsi"": 41.2, ""atr_ratio"": 1.19, ""sq_count"": 11.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.813107}"
OOS4_APR21_ALT,oos4,ETH/USDT,LONG,2021-04-15T11:59:59.999000+00:00,2021-04-15T12:00:14.999000+00:00,2021-04-15T22:59:59.999000+00:00,11.0,2431.27,2530.95207,2530.95207,2385.07587,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,0.45045280019983225,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 13.1, ""rsi"": 55.11, ""atr_ratio"": 1.109, ""pullback_depth"": 0.071, ""mom_slope"": 5.649917, ""reclaim_strength"": 0.335, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.450453}"
OOS4_APR21_ALT,oos4,ADA/USDT,LONG,2021-04-15T12:59:59.999000+00:00,2021-04-15T13:00:14.999000+00:00,2021-04-15T18:59:59.999000+00:00,6.0,1.47595,1.4479069500000001,1.53646395,1.4479069500000001,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,0.8629414471577918,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 12.46, ""rsi"": 56.96, ""atr_ratio"": 0.839, ""pullback_depth"": 0.327, ""mom_slope"": 0.002139, ""reclaim_strength"": 1.083, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.862941}"
OOS4_JAN23_REPRICING,oos4,XRP/USDT,SHORT,2023-01-08T04:59:59.999000+00:00,2023-01-08T05:00:14.999000+00:00,2023-01-08T23:59:59.999000+00:00,19.0,0.3398,0.3445572,0.3292662,0.3445572,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.7384297721480115,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.000131, ""rsi"": 40.4, ""atr_ratio"": 0.96, ""sq_count"": 7.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.73843}"
OOS4_JAN23_REPRICING,oos4,DOGE/USDT,SHORT,2023-01-08T15:59:59.999000+00:00,2023-01-08T16:00:14.999000+00:00,2023-01-08T23:59:59.999000+00:00,8.0,0.07249,0.07350486,0.07024281,0.07350486,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.5354482785264506,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -6e-06, ""rsi"": 60.5, ""atr_ratio"": 0.63, ""sq_count"": 18.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.535448}"
OOS4_JAN23_REPRICING,oos4,ALGO/USDT,SHORT,2023-01-10T16:59:59.999000+00:00,2023-01-10T17:00:14.999000+00:00,2023-01-11T23:59:59.999000+00:00,31.0,0.2023,0.20513220000000001,0.1960287,0.20513220000000001,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.5865984314987395,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -1.6e-05, ""rsi"": 52.4, ""atr_ratio"": 0.96, ""sq_count"": 11.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.586598}"
OOS4_JAN23_REPRICING,oos4,ADA/USDT,LONG,2023-01-10T17:59:59.999000+00:00,2023-01-10T18:00:14.999000+00:00,2023-01-11T03:59:59.999000+00:00,10.0,0.3194,0.31333140000000004,0.3324954,0.31333140000000004,4.0,2.0,SL,1h,-2.0,-1.9,0.1,1.0,0.8051792144730603,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 16.61, ""rsi"": 55.17, ""atr_ratio"": 0.803, ""pullback_depth"": 0.335, ""mom_slope"": 0.000101, ""reclaim_strength"": 0.707, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.805179}"
OOS4_JAN23_REPRICING,oos4,DOGE/USDT,SHORT,2023-01-11T13:59:59.999000+00:00,2023-01-11T14:00:14.999000+00:00,2023-01-11T19:59:59.999000+00:00,6.0,0.07614,0.07720596,0.07377966,0.07720596,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.7180293212072881,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -3.8e-05, ""rsi"": 43.1, ""atr_ratio"": 0.69, ""sq_count"": 11.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.718029}"
OOS4_JAN23_REPRICING,oos4,AVAX/USDT,LONG,2023-01-13T14:59:59.999000+00:00,2023-01-13T15:00:14.999000+00:00,2023-01-13T22:59:59.999000+00:00,8.0,15.579,16.217738999999998,16.217738999999998,15.282999,4.0,2.0,TP,1h,4.0,4.1,0.1,1.0,0.6585153511393942,72,"{""strategy"": ""pullback_long"", ""ret_72h"": 24.42, ""rsi"": 54.97, ""atr_ratio"": 0.93, ""pullback_depth"": 0.346, ""mom_slope"": 0.0198, ""reclaim_strength"": 0.366, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.658515}"
OOS3_JUL23_DISP,oos3,APT/USDT,SHORT,2023-07-08T15:59:59.999000+00:00,2023-07-08T16:00:14.999000+00:00,2023-07-08T19:59:59.999000+00:00,4.0,7.141,6.919629,6.919629,7.2409740000000005,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,0.8031972259359399,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.002365, ""rsi"": 43.9, ""atr_ratio"": 0.53, ""sq_count"": 8.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.803197}"
OOS3_JUL23_DISP,oos3,ALGO/USDT,SHORT,2023-07-08T19:59:59.999000+00:00,2023-07-08T20:00:14.999000+00:00,2023-07-09T00:59:59.999000+00:00,5.0,0.1104,0.1119456,0.10697759999999999,0.1119456,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.906081235257887,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -8.8e-05, ""rsi"": 32.6, ""atr_ratio"": 0.73, ""sq_count"": 10.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.906081}"
OOS3_JUL23_DISP,oos3,BNB/USDT,SHORT,2023-07-08T22:59:59.999000+00:00,2023-07-08T23:00:14.999000+00:00,2023-07-10T09:59:59.999000+00:00,35.0,235.98,239.28372,228.66461999999999,239.28372,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.826824812587803,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.010662, ""rsi"": 51.8, ""atr_ratio"": 0.6, ""sq_count"": 8.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.826825}"
OOS3_JUL23_DISP,oos3,SOL/USDT,SHORT,2023-07-09T16:59:59.999000+00:00,2023-07-09T17:00:14.999000+00:00,2023-07-10T07:59:59.999000+00:00,15.0,21.256,20.597064,20.597064,21.553584,3.0,1.5,TP,1h,3.0,3.1,0.1,1.0,1.0038355048379177,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.025427, ""rsi"": 40.0, ""atr_ratio"": 0.59, ""sq_count"": 12.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 1.003836}"
OOS3_JUL23_DISP,oos3,APT/USDT,SHORT,2023-07-10T01:59:59.999000+00:00,2023-07-10T02:00:14.999000+00:00,2023-07-10T12:59:59.999000+00:00,11.0,6.902,6.998628,6.688038,6.998628,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,1.0256806040779922,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.00341, ""rsi"": 31.4, ""atr_ratio"": 1.05, ""sq_count"": 9.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 1.025681}"
OOS3_JUL23_DISP,oos3,ETH/USDT,SHORT,2023-07-10T05:59:59.999000+00:00,2023-07-10T06:00:14.999000+00:00,2023-07-10T18:59:59.999000+00:00,13.0,1853.73,1879.6822200000001,1796.2643699999999,1879.6822200000001,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.8186664731848929,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.669842, ""rsi"": 40.6, ""atr_ratio"": 1.09, ""sq_count"": 13.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.818666}"
OOS3_JUL23_DISP,oos3,XRP/USDT,SHORT,2023-07-12T16:59:59.999000+00:00,2023-07-12T17:00:14.999000+00:00,2023-07-13T15:59:59.999000+00:00,23.0,0.4685,0.475059,0.4539765,0.475059,3.0,1.5,SL,1h,-1.5,-1.4,0.1,1.0,0.9152370622820726,72,"{""strategy"": ""squeeze_v8.2_short"", ""mom"": -0.000237, ""rsi"": 30.6, ""atr_ratio"": 1.01, ""sq_count"": 16.0, ""size_model"": ""ridge_v1"", ""cluster_side"": 1, ""cluster_total"": 1, ""size_mult"": 0.915237}"
